id;periodo;temperatura_minima;temperatura_media;temperatura_maxima;humedad;velocidad_viento;velocidad_max_viento;barometro;mm_lluvia;radiacion_solar;sonda;direccion_viento
487183;2016-01-19;21.6;29.7;11.0;37.1;3.1;24.1;926.0;0.0;;127;ESE
487184;2016-01-20;23.0;33.4;12.5;57.9;3.0;30.6;925.7;0.0;;127;ESE
487185;2016-01-21;25.0;35.2;16.9;59.9;9.0;46.7;919.7;3.8;;127;NW
487186;2016-01-22;22.0;28.1;15.9;41.3;10.2;40.2;921.3;0.0;;127;W
487187;2016-01-23;22.4;31.1;10.1;43.3;10.6;49.9;921.9;0.0;;127;N
487188;2016-01-24;22.1;26.9;16.3;30.4;7.0;32.2;914.4;0.0;;127;W
487189;2016-01-25;15.5;20.1;12.3;33.0;4.6;35.4;921.9;0.0;;127;W
487190;2016-01-26;16.8;24.2;8.4;32.8;4.1;30.6;924.6;0.0;;127;NW
487191;2016-01-27;17.9;24.8;10.9;45.5;5.9;32.2;920.4;0.0;;127;NW
487192;2016-01-28;19.4;26.7;10.8;44.7;5.2;30.6;922.2;0.0;;127;W
487193;2016-01-29;19.4;26.3;10.7;36.1;2.9;24.1;925.4;0.0;;127;SSE
487194;2016-01-30;20.0;27.8;12.8;37.1;6.2;33.8;934.2;0.0;;127;ESE
487195;2016-01-31;22.8;32.2;10.8;35.0;3.5;29.0;932.1;0.0;;127;NW
487196;2016-02-01;27.3;33.6;19.7;28.5;10.9;37.0;927.7;0.0;;127;N
487197;2016-02-02;29.0;35.4;21.6;24.0;11.0;40.2;920.3;0.0;;127;N
487198;2016-02-03;20.4;28.2;15.0;54.3;4.2;33.8;918.3;2.3;;127;ESE
487199;2016-02-04;16.4;21.6;11.4;46.7;7.3;38.6;926.3;0.0;;127;SSW
487200;2016-02-05;11.4;12.8;9.8;91.6;5.5;37.0;936.7;14.2;;127;SSE
487201;2016-02-06;11.7;14.2;9.4;92.3;4.9;25.7;934.7;14.5;;127;ESE
487202;2016-02-07;17.0;25.7;9.4;64.2;2.9;19.3;926.0;0.3;;127;W
487203;2016-02-08;17.5;24.6;12.0;49.8;7.5;35.4;921.6;0.0;;127;W
487204;2016-02-09;18.8;26.7;10.2;42.9;4.4;32.2;925.9;0.0;;127;W
487205;2016-02-10;20.1;29.1;10.4;42.8;2.1;29.0;926.9;0.0;;127;ESE
487206;2016-02-11;23.3;30.8;14.9;34.1;3.2;27.4;919.6;0.0;;127;NW
487207;2016-02-12;21.3;29.0;14.9;31.8;12.4;64.4;913.4;0.0;;127;NW
487208;2016-02-13;16.1;21.5;10.6;36.1;14.9;48.3;918.6;0.0;;127;W
487209;2016-02-14;19.3;26.5;13.4;34.2;12.8;54.7;919.1;0.0;;127;W
487210;2016-02-15;22.0;31.1;12.1;34.5;4.3;27.4;919.1;0.0;;127;W
487211;2016-02-16;22.6;28.6;17.1;29.9;7.3;33.8;910.5;0.0;;127;W
487212;2016-02-17;15.3;23.3;9.8;52.0;4.3;32.2;920.0;0.0;;127;ESE
487213;2016-02-18;12.9;17.8;9.4;67.9;3.7;40.2;925.2;10.1;;127;NW
487214;2016-02-19;15.6;24.3;6.1;39.8;6.5;32.2;926.9;0.0;;127;W
487215;2016-02-20;23.3;31.6;13.9;35.3;8.2;41.8;918.3;0.0;;127;NW
487216;2016-02-21;24.3;33.2;13.7;37.7;5.1;33.8;917.2;0.0;;127;NW
487217;2016-02-22;22.3;28.1;17.6;36.5;5.2;32.2;918.8;0.0;;127;NW
487218;2016-02-23;18.9;29.8;9.3;48.0;3.0;30.6;923.4;0.0;;127;ESE
487219;2016-02-24;16.3;22.5;9.9;32.0;6.3;41.8;924.3;0.0;;127;W
487220;2016-02-25;15.6;21.3;10.2;41.3;9.5;37.0;918.9;0.0;;127;NW
487221;2016-02-26;13.2;18.2;8.7;40.3;9.0;38.6;919.7;0.0;;127;W
487222;2016-02-27;13.2;19.9;8.1;51.1;7.1;37.0;923.0;0.3;;127;W
487223;2016-02-28;13.3;20.9;6.7;49.0;3.7;24.1;930.4;0.0;;127;ESE
487224;2016-02-29;16.0;23.5;6.0;43.9;2.7;22.5;932.4;0.0;;127;W
487225;2016-03-01;18.4;25.8;10.2;46.0;1.8;17.7;932.6;0.0;0.0;127;W
487226;2016-03-02;21.1;26.7;17.2;50.5;9.7;43.5;927.1;0.0;0.0;127;NNW
487227;2016-03-03;19.0;23.9;11.8;50.2;6.1;29.0;924.8;0.0;0.0;127;W
487228;2016-03-04;15.9;22.3;8.6;49.2;4.9;27.4;930.3;0.0;0.0;127;W
487229;2016-03-05;17.4;27.2;6.9;53.2;1.5;22.5;931.3;0.0;0.0;127;NW
487230;2016-03-06;19.5;25.7;13.3;45.5;4.5;22.5;925.7;0.0;0.0;127;NW
487231;2016-03-07;19.7;28.4;10.4;44.9;3.2;25.7;925.4;0.0;0.0;127;W
487232;2016-03-08;16.9;22.6;8.6;35.3;9.0;53.1;925.5;0.0;0.0;127;W
487233;2016-03-09;11.7;19.1;5.8;42.5;1.6;19.3;938.3;0.5;0.0;127;ESE
487234;2016-03-10;17.2;24.0;8.4;40.6;12.8;46.7;930.4;0.0;0.0;127;NW
487235;2016-03-11;15.3;20.9;8.2;34.3;5.3;29.0;932.2;0.0;0.0;127;ESE
487236;2016-03-12;19.7;27.4;8.3;39.2;10.6;38.6;930.1;0.0;0.0;127;NW
487237;2016-03-13;21.4;28.1;13.1;32.1;7.6;35.4;924.6;0.0;0.0;127;W
487238;2016-03-14;17.5;25.9;10.6;26.8;1.8;29.0;926.7;0.0;0.0;127;W
487239;2016-03-15;17.8;26.6;9.1;26.0;3.0;27.4;929.8;0.0;0.0;127;NW
487240;2016-03-16;20.3;28.8;10.1;43.5;7.1;46.7;925.2;9.4;0.0;127;W
487241;2016-03-17;15.3;22.3;8.2;54.2;10.7;59.5;917.7;11.2;0.0;127;NW
487242;2016-03-18;10.1;17.4;3.6;42.6;7.5;40.2;933.5;0.0;0.0;127;W
487243;2016-03-19;12.5;21.7;5.1;44.7;2.7;19.3;935.6;0.0;0.0;127;NW
487244;2016-03-20;17.9;26.8;9.2;31.5;6.8;27.4;930.4;0.0;0.0;127;NW
487245;2016-03-21;18.8;25.1;12.1;29.4;7.4;35.4;924.5;0.0;0.0;127;W
487246;2016-03-22;17.1;24.7;8.4;49.1;5.0;32.2;927.5;0.0;0.0;127;NW
487247;2016-03-23;18.1;25.7;9.3;37.9;8.9;41.8;921.9;0.0;0.0;127;NW
487248;2016-03-24;12.1;20.5;4.4;29.0;3.8;22.5;938.4;0.0;0.0;127;NW
487249;2016-03-25;14.7;21.6;6.1;37.2;6.2;30.6;937.5;0.0;0.0;127;N
487250;2016-03-26;15.9;20.0;11.8;56.6;7.5;41.8;930.4;0.0;0.0;127;NNW
487251;2016-03-27;18.6;24.9;14.4;56.4;8.1;29.0;926.6;0.0;0.0;127;NW
487252;2016-03-28;19.2;27.6;11.5;35.6;4.3;27.4;926.0;0.0;0.0;127;W
487253;2016-03-29;20.5;28.8;11.4;33.8;5.5;41.8;923.6;0.0;0.0;127;NW
487254;2016-03-30;19.6;24.2;13.6;33.6;9.4;38.6;920.6;0.0;0.0;127;NW
487255;2016-03-31;13.3;19.4;8.3;46.9;4.3;29.0;929.8;0.0;0.0;127;W
487256;2016-04-01;10.7;16.4;3.9;51.2;2.4;17.7;933.5;0.0;0.0;127;W
487257;2016-04-02;13.2;18.8;7.9;47.7;6.1;35.4;927.8;0.0;0.0;127;W
487258;2016-04-03;9.7;16.9;3.0;39.7;2.9;19.3;932.5;0.0;0.0;127;ESE
487259;2016-04-04;12.8;19.9;8.4;53.7;4.7;29.0;930.8;1.0;0.0;127;NW
487260;2016-04-05;15.1;23.2;5.2;34.1;7.4;43.5;926.4;0.0;0.0;127;NNW
487261;2016-04-06;16.1;21.4;10.9;38.7;11.8;54.7;918.5;0.0;0.0;127;NW
487262;2016-04-07;14.0;17.3;6.4;41.0;11.4;43.5;922.6;0.0;0.0;127;NW
487263;2016-04-08;8.3;15.7;1.8;47.2;1.9;16.1;934.3;0.0;0.0;127;NW
487264;2016-04-09;7.7;15.1;1.7;55.1;1.4;16.1;939.6;0.0;0.0;127;ESE
487265;2016-04-10;9.4;14.7;3.6;70.8;5.3;27.4;941.2;0.0;0.0;127;NW
487266;2016-04-11;10.8;16.2;5.8;61.3;8.1;29.0;938.6;0.0;0.0;127;NW
487267;2016-04-12;11.1;15.8;6.8;65.5;7.9;40.2;931.4;0.0;0.0;127;NW
487268;2016-04-13;12.9;17.2;7.8;56.1;12.1;46.7;921.2;0.0;0.0;127;NW
487269;2016-04-14;14.9;20.5;9.3;50.3;12.8;40.2;914.4;0.0;0.0;127;NW
487270;2016-04-15;14.2;18.7;10.2;46.6;20.0;69.2;907.1;0.0;0.0;127;NW
487271;2016-04-16;7.4;12.6;2.1;36.3;8.8;35.4;923.9;0.0;0.0;127;W
487272;2016-04-17;8.0;15.7;2.8;37.5;4.6;32.2;931.9;0.0;0.0;127;NW
487273;2016-04-18;9.4;18.3;-1.1;31.8;7.5;30.6;929.5;0.0;0.0;127;NW
487274;2016-04-19;10.9;15.4;5.6;41.8;14.1;54.7;918.8;0.0;0.0;127;NW
487275;2016-04-20;12.9;17.1;9.4;42.9;16.6;59.5;910.5;0.0;0.0;127;NW
487276;2016-04-21;9.0;14.8;4.7;39.3;6.7;35.4;925.7;0.0;0.0;127;W
487277;2016-04-22;11.0;16.1;2.4;43.1;8.5;38.6;920.0;0.0;0.0;127;NW
487278;2016-04-23;7.2;11.7;2.9;74.8;8.3;33.8;919.4;0.3;0.0;127;SSW
487279;2016-04-24;2.5;6.1;-1.9;86.8;8.1;32.2;936.9;1.5;0.0;127;SSW
487280;2016-04-25;4.5;10.6;-1.1;63.4;7.7;33.8;942.4;0.0;0.0;127;SSW
487281;2016-04-26;4.0;10.8;-1.3;68.5;3.0;20.9;945.4;0.0;0.0;127;SSW
487282;2016-04-27;6.1;17.4;-2.2;41.6;3.4;22.5;938.7;0.0;0.0;127;W
487283;2016-04-28;4.7;7.8;0.5;62.1;5.5;25.7;938.9;0.0;0.0;127;SSW
487284;2016-04-29;2.9;10.7;-4.6;73.2;1.8;17.7;944.3;0.0;0.0;127;W
487285;2016-04-30;7.3;13.1;0.3;61.5;11.4;51.5;931.7;0.0;0.0;127;NW
487286;2016-05-01;6.7;9.1;3.1;56.5;2.2;20.9;930.2;0.0;0.0;127;NW
487287;2016-05-02;7.0;14.1;0.9;56.6;2.4;19.3;938.4;0.0;0.0;127;W
487288;2016-05-03;11.2;15.7;1.3;59.5;6.0;40.2;933.5;0.0;0.0;127;NW
487289;2016-05-04;9.3;15.5;4.8;60.6;0.9;11.3;934.4;0.0;0.0;127;W
487290;2016-05-05;7.6;14.4;4.1;66.3;1.3;20.9;937.9;2.5;0.0;127;NW
487291;2016-05-06;8.0;11.9;5.1;77.4;1.4;14.5;938.6;0.0;0.0;127;NW
487292;2016-05-07;8.0;12.7;4.7;77.8;3.0;27.4;935.0;0.0;0.0;127;NW
487293;2016-05-08;10.2;15.3;6.1;68.1;3.1;29.0;929.5;0.0;0.0;127;NW
487294;2016-05-09;5.8;9.1;3.5;90.7;1.1;12.9;935.4;0.5;0.0;127;SSE
487295;2016-05-10;5.8;7.8;4.6;91.2;0.8;11.3;941.6;0.3;0.0;127;ESE
487296;2016-05-11;6.4;8.2;4.6;91.6;0.5;9.7;940.7;20.1;0.0;127;NE
487297;2016-05-12;8.4;12.0;6.6;86.8;2.7;24.1;938.7;3.3;0.0;127;NW
487298;2016-05-13;9.5;14.4;5.8;80.6;4.5;19.3;932.8;0.0;0.0;127;NW
487299;2016-05-14;7.6;9.8;5.7;90.2;3.8;20.9;931.8;0.5;0.0;127;S
487300;2016-05-15;4.1;6.0;1.9;94.1;4.5;24.1;942.6;0.5;0.0;127;SSE
487301;2016-05-16;3.0;6.4;-0.7;90.8;0.8;11.3;941.5;1.3;0.0;127;ESE
487302;2016-05-17;4.2;6.7;2.3;88.6;0.6;8.0;937.5;0.0;0.0;127;ESE
487303;2016-05-18;5.2;9.2;2.6;83.7;0.7;14.5;935.1;0.0;0.0;127;NW
487304;2016-05-19;5.3;8.6;1.8;83.1;2.1;17.7;935.3;0.0;0.0;127;W
487305;2016-05-20;4.0;11.0;-1.0;74.2;1.8;16.1;943.0;0.3;0.0;127;W
487306;2016-05-21;6.6;13.4;1.1;60.3;6.5;27.4;939.0;0.0;0.0;127;NW
487307;2016-05-22;5.6;12.1;0.5;64.2;3.5;20.9;937.9;0.0;0.0;127;NW
487308;2016-05-23;6.3;13.3;-0.3;66.9;4.2;25.7;934.9;0.0;0.0;127;NW
487309;2016-05-24;7.7;13.6;1.9;73.1;3.2;24.1;932.1;0.0;0.0;127;W
487310;2016-05-25;3.3;4.5;1.4;93.5;4.1;17.7;943.4;4.3;0.0;127;SSW
487311;2016-05-26;2.4;4.5;1.4;94.4;0.8;12.9;950.7;1.8;0.0;127;ESE
487312;2016-05-27;2.9;8.1;-2.1;85.8;2.0;25.7;945.4;0.3;0.0;127;NNW
487313;2016-05-28;7.3;10.9;4.2;77.9;5.7;30.6;938.4;0.0;0.0;127;NNW
487314;2016-05-29;7.8;10.6;4.4;79.8;5.4;33.8;933.0;1.0;0.0;127;NW
487315;2016-05-30;6.7;8.0;5.7;95.0;2.4;17.7;934.0;10.6;0.0;127;SSW
487316;2016-05-31;5.0;5.7;4.4;94.9;9.6;27.4;934.6;8.6;0.0;127;SSW
487317;2016-06-01;3.6;4.5;2.4;93.2;9.0;27.4;934.7;9.9;0.0;127;SSW
487318;2016-06-02;3.5;7.6;-0.3;89.8;0.4;11.3;934.2;0.3;0.0;127;NE
487319;2016-06-03;2.9;4.1;0.8;92.6;1.6;14.5;932.1;4.0;0.0;127;SSW
487320;2016-06-04;1.4;3.7;-1.6;92.6;1.8;17.7;936.6;0.8;0.0;127;SSW
487321;2016-06-05;3.6;7.2;-1.6;79.7;5.9;40.2;930.0;0.0;0.0;127;NW
487322;2016-06-06;7.1;11.3;3.1;63.7;10.4;41.8;925.0;0.0;0.0;127;W
487323;2016-06-07;3.6;8.2;0.4;60.7;6.3;38.6;932.9;0.0;0.0;127;SSW
487324;2016-06-08;4.2;10.7;-0.1;77.2;3.5;30.6;935.3;4.6;0.0;127;NW
487325;2016-06-09;0.4;3.4;-0.8;85.3;6.2;24.1;945.7;0.3;0.0;127;SSW
487326;2016-06-10;2.8;8.3;-1.2;50.9;9.4;29.0;944.6;0.0;0.0;127;NW
487327;2016-06-11;5.5;13.2;1.6;47.0;5.5;20.9;940.5;0.0;0.0;127;NW
487328;2016-06-12;10.1;17.8;2.9;38.8;9.0;37.0;930.1;0.0;0.0;127;NW
487329;2016-06-13;7.7;12.7;1.8;62.0;6.8;43.5;929.0;0.0;0.0;127;NW
487330;2016-06-14;5.9;11.9;1.9;67.7;4.2;19.3;937.1;0.0;0.0;127;NW
487331;2016-06-15;6.1;12.2;0.5;68.5;5.8;20.9;939.4;0.0;0.0;127;NW
487332;2016-06-16;7.4;13.1;2.9;62.1;6.2;29.0;939.0;0.0;0.0;127;NW
487333;2016-06-17;6.6;13.1;0.4;66.5;6.8;29.0;936.8;0.0;0.0;127;NW
487334;2016-06-18;3.3;8.7;-3.0;69.4;2.7;19.3;941.7;0.0;0.0;127;W
487335;2016-06-19;2.4;10.2;-3.8;74.6;2.9;32.2;943.5;0.0;0.0;127;NW
487336;2016-06-20;5.7;10.8;0.9;73.0;7.7;35.4;936.6;0.0;0.0;127;NW
487337;2016-06-21;5.8;11.8;1.5;66.9;4.7;20.9;935.2;0.0;0.0;127;NW
487338;2016-06-22;5.6;11.8;0.3;65.6;6.6;38.6;930.0;0.0;0.0;127;NW
487339;2016-06-23;7.5;12.8;3.7;57.3;7.0;30.6;929.7;0.0;0.0;127;NW
487340;2016-06-24;3.2;8.1;-0.4;63.3;4.7;22.5;939.7;0.0;0.0;127;W
487341;2016-06-25;7.1;14.9;1.5;54.6;7.3;24.1;941.0;0.0;0.0;127;NW
487342;2016-06-26;11.1;18.9;6.4;52.9;6.9;22.5;940.1;0.0;0.0;127;NW
487343;2016-06-27;11.1;18.9;6.5;44.4;8.0;30.6;936.1;0.0;0.0;127;NW
487344;2016-06-28;10.8;19.1;4.3;38.0;6.6;29.0;925.7;0.0;0.0;127;NW
487345;2016-06-29;8.1;12.1;1.5;44.0;6.3;35.4;924.5;0.0;0.0;127;NW
487346;2016-06-30;2.8;8.7;-2.6;50.0;3.8;22.5;938.6;0.0;0.0;127;NW
487347;2016-07-01;2.5;9.9;-3.1;54.6;3.3;24.1;938.7;0.0;0.0;127;W
487348;2016-07-02;1.2;7.6;-3.7;66.4;2.6;20.9;940.5;0.0;0.0;127;W
487349;2016-07-03;4.3;9.9;0.7;56.3;6.6;30.6;935.7;0.0;0.0;127;NW
487350;2016-07-04;6.6;11.6;2.5;47.5;6.8;32.2;934.1;0.0;0.0;127;NW
487351;2016-07-05;8.1;13.8;3.5;45.8;8.4;37.0;931.0;0.0;0.0;127;NW
487352;2016-07-06;8.4;13.5;5.4;55.1;12.1;41.8;928.8;0.0;0.0;127;W
487353;2016-07-07;8.6;13.2;5.5;64.9;7.2;27.4;927.6;0.0;0.0;127;NW
487354;2016-07-08;10.1;15.6;5.2;59.6;8.6;38.6;924.3;0.0;0.0;127;NW
487355;2016-07-09;9.5;14.5;5.2;54.6;10.4;43.5;923.1;0.0;0.0;127;NW
487356;2016-07-10;7.2;11.4;2.2;67.7;6.6;49.9;920.1;0.0;0.0;127;NW
487357;2016-07-11;5.6;9.1;0.1;66.6;10.4;48.3;920.3;0.0;0.0;127;NW
487358;2016-07-12;5.8;10.0;0.4;62.3;6.1;33.8;926.3;0.0;0.0;127;W
487359;2016-07-13;2.6;5.1;-0.2;81.8;1.3;12.9;929.9;12.2;0.0;127;ESE
487360;2016-07-14;3.1;4.2;0.8;94.5;2.8;20.9;930.7;31.7;0.0;127;ESE
487361;2016-07-15;1.7;3.1;-0.4;92.6;7.7;30.6;941.3;6.1;0.0;127;SSW
487362;2016-07-16;-0.5;2.4;-3.7;86.8;1.6;19.3;943.9;0.3;0.0;127;NNE
487363;2016-07-17;1.6;3.3;0.2;76.7;9.8;53.1;935.7;0.0;0.0;127;NNE
487364;2016-07-18;3.0;7.8;-0.9;71.2;7.6;35.4;939.6;0.0;0.0;127;NW
487365;2016-07-19;3.9;8.2;-2.8;75.7;5.2;41.8;936.2;0.0;0.0;127;NW
487366;2016-07-20;6.7;10.3;4.1;72.6;8.2;45.1;929.1;0.0;0.0;127;NW
487367;2016-07-21;3.1;7.1;-1.0;66.6;5.6;33.8;934.7;0.0;0.0;127;NW
487368;2016-07-22;2.3;5.2;-0.6;81.5;2.1;20.9;929.9;4.3;0.0;127;NW
487369;2016-07-23;0.9;5.7;-3.7;72.6;3.9;29.0;933.8;0.0;0.0;127;W
487370;2016-07-24;-1.0;3.9;-5.3;84.4;1.0;16.1;939.3;0.3;0.0;127;W
487371;2016-07-25;1.2;3.4;-0.8;92.1;0.5;14.5;939.4;1.0;0.0;127;NW
487372;2016-07-26;1.0;5.2;-3.1;78.2;1.7;16.1;942.6;0.0;0.0;127;W
487373;2016-07-27;-0.3;3.4;-4.3;84.3;1.5;20.9;940.4;0.3;0.0;127;NNE
487374;2016-07-28;2.5;4.4;-0.3;80.6;6.4;37.0;931.9;0.0;0.0;127;N
487375;2016-07-29;7.9;14.1;1.1;50.3;18.3;59.5;918.9;0.5;0.0;127;NW
487376;2016-07-30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;127;
487377;2016-07-31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;127;
487378;2016-08-01;4.2;10.4;0.8;84.5;2.3;20.9;984.5;1.2;0.0;127;WSW
487379;2016-08-02;5.3;13.1;-0.8;77.9;5.2;25.7;980.0;0.0;0.0;127;W
487380;2016-08-03;9.5;16.8;5.2;62.4;7.9;43.5;970.4;0.0;0.0;127;W
487381;2016-08-04;8.1;13.5;3.1;54.9;6.3;38.6;968.8;0.0;0.0;127;W
487382;2016-08-05;9.8;14.6;5.4;49.8;6.9;32.2;969.5;0.0;0.0;127;WSW
487383;2016-08-06;9.8;14.6;5.6;46.7;5.7;33.8;972.1;0.0;0.0;127;W
487384;2016-08-07;13.1;18.1;8.6;49.7;10.0;51.5;966.8;0.0;0.0;127;WSW
487385;2016-08-08;11.3;17.8;6.0;48.6;3.7;29.0;974.8;0.0;0.0;127;WSW
487386;2016-08-09;11.7;20.3;5.7;46.6;5.2;32.2;975.2;0.0;0.0;127;WSW
487387;2016-08-10;14.2;22.6;5.7;43.8;8.6;46.7;971.5;0.0;0.0;127;W
487388;2016-08-11;12.2;18.2;6.4;32.6;17.3;62.8;966.4;0.0;0.0;127;WSW
487389;2016-08-12;7.8;13.1;4.1;48.6;2.5;33.8;969.9;0.2;0.0;127;WSW
487390;2016-08-13;10.7;15.9;5.3;50.5;8.8;49.9;965.6;0.0;0.0;127;WSW
487391;2016-08-14;8.9;12.6;3.8;60.1;6.1;43.5;963.4;1.8;0.0;127;WSW
487392;2016-08-15;6.4;14.0;2.7;78.9;2.7;35.4;962.4;0.0;0.0;127;ESE
487393;2016-08-16;8.5;13.4;3.8;61.6;10.2;46.7;957.2;2.0;0.0;127;WSW
487394;2016-08-17;8.5;13.3;3.6;49.4;5.2;37.0;966.2;0.0;0.0;127;WSW
487395;2016-08-18;7.1;10.8;4.7;63.6;1.6;30.6;970.5;0.2;0.0;127;W
487396;2016-08-19;0.9;4.5;-2.2;90.3;3.5;25.7;934.9;1.3;0.0;127;SSW
487397;2016-08-20;0.5;6.6;-5.2;65.3;5.5;38.6;947.5;0.0;0.0;127;NW
487398;2016-08-21;9.0;15.4;2.8;50.8;8.3;40.2;932.7;0.0;0.0;127;NW
487399;2016-08-22;10.6;18.9;2.5;60.3;5.4;29.0;928.9;0.0;0.0;127;NW
487400;2016-08-23;12.5;21.7;4.6;57.9;5.8;33.8;925.8;0.0;0.0;127;NW
487401;2016-08-24;10.9;20.4;3.1;64.5;1.7;17.7;924.9;0.0;0.0;127;W
487402;2016-08-25;11.2;17.4;4.9;55.2;4.4;29.0;922.0;0.0;0.0;127;NW
487403;2016-08-26;7.4;12.0;3.3;47.4;13.3;46.7;926.1;0.0;0.0;127;NW
487404;2016-08-27;5.6;12.6;0.0;55.3;3.1;17.7;934.1;0.0;0.0;127;NW
487405;2016-08-28;7.9;14.9;0.1;48.6;6.7;40.2;935.8;0.0;0.0;127;NW
487406;2016-08-29;11.6;16.6;5.9;44.5;18.3;66.0;927.0;0.0;0.0;127;NW
487407;2016-08-30;8.7;13.1;3.4;44.1;18.4;61.2;919.1;0.0;0.0;127;NW
487408;2016-08-31;3.0;7.1;-1.1;48.3;9.6;41.8;931.9;0.0;0.0;127;W
487409;2016-09-01;2.7;8.9;-2.8;50.2;5.5;30.6;943.2;0.0;0.0;127;W
487410;2016-09-02;3.9;10.5;-1.1;55.3;4.2;24.1;952.8;0.0;0.0;127;NW
487411;2016-09-03;3.8;10.5;-1.7;60.0;3.0;20.9;955.2;0.0;0.0;127;W
487412;2016-09-04;4.5;12.0;-2.1;55.0;5.4;25.7;949.7;0.0;0.0;127;W
487413;2016-09-05;6.6;13.7;1.3;44.7;9.9;37.0;942.2;0.0;0.0;127;NW
487414;2016-09-06;9.5;16.4;3.7;34.1;11.0;37.0;934.6;0.0;0.0;127;NW
487415;2016-09-07;12.5;19.8;4.0;35.1;8.0;37.0;926.8;0.0;0.0;127;NW
487416;2016-09-08;11.9;16.1;7.8;50.3;7.5;33.8;924.2;0.0;0.0;127;W
487417;2016-09-09;8.1;13.3;3.3;51.9;5.9;33.8;928.8;0.0;0.0;127;NW
487418;2016-09-10;7.0;12.9;0.4;51.7;3.2;20.9;936.4;0.0;0.0;127;NW
487419;2016-09-11;9.9;16.8;2.7;55.6;1.9;22.5;930.5;0.0;0.0;127;NW
487420;2016-09-12;8.3;12.5;6.2;78.5;4.1;27.4;924.3;7.1;0.0;127;W
487421;2016-09-13;7.8;11.4;2.4;71.4;8.4;43.5;935.4;0.0;0.0;127;SSW
487422;2016-09-14;11.2;21.1;1.4;44.6;4.9;24.1;932.7;0.0;0.0;127;NW
487423;2016-09-15;11.6;14.9;8.9;38.0;7.1;33.8;926.2;0.0;0.0;127;NW
487424;2016-09-16;9.4;15.9;3.2;67.9;12.0;40.2;923.5;4.8;0.0;127;NW
487425;2016-09-17;4.6;8.7;0.3;75.8;6.7;32.2;934.7;0.0;0.0;127;SSW
487426;2016-09-18;6.6;15.4;-1.4;63.7;2.9;19.3;942.5;0.0;0.0;127;NW
487427;2016-09-19;12.2;18.3;4.1;53.8;10.0;62.8;932.6;0.0;0.0;127;NNW
487428;2016-09-20;13.2;18.8;7.3;49.3;5.9;51.5;924.7;0.0;0.0;127;N
487429;2016-09-21;11.6;19.3;3.9;46.5;5.5;33.8;927.6;0.0;0.0;127;NW
487430;2016-09-22;6.9;11.1;0.2;42.3;10.2;48.3;937.9;0.0;0.0;127;W
487431;2016-09-23;9.1;18.5;-1.4;34.3;5.4;33.8;942.9;0.0;0.0;127;W
487432;2016-09-24;13.2;20.2;6.5;26.4;6.3;37.0;936.6;0.0;0.0;127;NW
487433;2016-09-25;13.0;22.7;3.7;32.2;4.1;25.7;928.2;0.0;0.0;127;NW
487434;2016-09-26;13.3;20.9;5.6;30.9;4.3;25.7;926.5;0.0;0.0;127;W
487435;2016-09-27;11.2;15.7;6.3;51.1;4.5;29.0;933.1;0.0;0.0;127;ESE
487436;2016-09-28;9.9;15.9;4.6;53.3;3.8;29.0;941.0;0.0;0.0;127;ESE
487437;2016-09-29;9.7;13.7;5.9;50.5;6.3;33.8;935.0;11.9;0.0;127;NE
487438;2016-09-30;10.8;16.4;4.4;66.4;5.9;32.2;929.5;0.0;0.0;127;NW
487439;2016-10-01;12.8;19.2;4.8;56.3;5.5;32.2;932.2;0.0;0.0;127;NW
487440;2016-10-02;14.5;20.6;8.0;49.9;1.3;20.9;933.6;0.0;0.0;127;WNW
487441;2016-10-03;14.5;21.6;8.4;67.2;6.1;45.1;926.3;2.5;0.0;127;NNW
487442;2016-10-04;10.2;14.8;5.6;54.9;6.5;38.6;930.5;0.0;0.0;127;WNW
487443;2016-10-05;10.5;15.8;3.6;45.8;4.8;24.1;936.3;0.0;0.0;127;NW
487444;2016-10-06;9.4;14.3;5.3;57.4;5.7;37.0;928.8;0.0;0.0;127;WNW
487445;2016-10-07;7.7;12.8;1.8;57.3;5.6;30.6;932.0;0.0;0.0;127;SSW
487446;2016-10-08;11.0;19.4;1.2;43.4;12.0;48.3;925.1;0.0;0.0;127;NW
487447;2016-10-09;9.5;17.6;2.6;37.3;5.9;32.2;930.7;0.0;0.0;127;WNW
487448;2016-10-10;13.4;20.4;4.1;29.2;6.8;38.6;925.5;0.0;0.0;127;NW
487449;2016-10-11;12.6;16.7;7.2;40.8;11.4;49.9;919.3;0.0;0.0;127;NW
487450;2016-10-12;10.9;18.1;4.9;42.7;16.8;74.0;914.0;0.0;0.0;127;NW
487451;2016-10-13;10.2;16.4;3.8;30.4;12.3;43.5;923.3;0.0;0.0;127;NW
487452;2016-10-14;8.1;13.2;3.8;36.3;4.3;33.8;927.9;0.0;0.0;127;NW
487453;2016-10-15;7.4;11.1;3.7;68.3;1.7;22.5;928.5;1.0;0.0;127;ESE
487454;2016-10-16;7.3;9.3;4.4;90.3;5.3;27.4;925.7;0.3;0.0;127;S
487455;2016-10-17;5.1;6.5;3.4;92.7;3.3;20.9;936.0;4.0;0.0;127;SSE
487456;2016-10-18;6.8;8.6;4.6;90.3;1.3;14.5;942.2;1.0;0.0;127;SSE
